,Unnamed: 0,date,id_x,latitude,longitude,place_id,post_id,text,uid,field_1,address,checkins,group_id,lat,lng,title,labels,id_y,stats,main_categorie
50678,1675531,1516997933.0,29253_4900,59.945046,30.292977,10332010,4900.0,В Тонете весь бар под Серафиму и #вино поет Земфиру??<br>А как ваша #пятница? [id69018736|Серафима Кузнецова],29253.0,344,"Биржевой переулок, 4",19,,30.292790000000004,59.945013,Винный бар ТонетЪ,137,,,
50679,1675532,1512223252.0,16161521_3018,59.945046,30.292977,10332010,3018.0,Ламповый бизнес.,16161521.0,344,"Биржевой переулок, 4",19,,30.292790000000004,59.945013,Винный бар ТонетЪ,137,,,
50680,1675533,1495832560.0,231516743_4506,59.945046,30.292977,10332010,4506.0,,231516743.0,344,"Биржевой переулок, 4",19,,30.292790000000004,59.945013,Винный бар ТонетЪ,137,,,
50681,1675534,1494601360.0,152025376_2210,59.945046,30.292977,10332010,2210.0,"Вот и закончилось путешествие в Санкт-Петербург????? Города с более богатой, интересной историей я не видел?????Величие храмом, красота парков, великолепие дворцов не могут не восхищать!?? Петербург - это сокровищница истории, богатства и неповторимости России??Я благодарен этому городу за подаренные впечатления, эта поездка подарила мне нечто очень важное, и благодарен людям, которые любят и ждут???<br>Прощай северная столица, спасибо за гостеприимство в эти майский праздники??<br><br>#Вова_ты_где? #Россия #Санкт-Петербург #Russia #SaintPetersburg",152025376.0,344,"Биржевой переулок, 4",19,,30.292790000000004,59.945013,Винный бар ТонетЪ,137,,,
50682,1675535,1485618234.0,2928840_444,59.945046,30.292977,10332010,444.0,,2928840.0,344,"Биржевой переулок, 4",19,,30.292790000000004,59.945013,Винный бар ТонетЪ,137,,,
50683,1675536,1475841094.0,3246130_7341,59.945046,30.292977,10332010,7341.0,"Настя, мне кажется, тебе надо поспешить на работу..????",3246130.0,344,"Биржевой переулок, 4",19,,30.292790000000004,59.945013,Винный бар ТонетЪ,137,,,
50684,1675537,1465204512.0,1094004_813,59.945046,30.292977,10332010,813.0,Волшебный пятничный вечер в совершенно удивительном месте !!! С [id118606|Иван Виноградов] ??????????????,1094004.0,344,"Биржевой переулок, 4",19,,30.292790000000004,59.945013,Винный бар ТонетЪ,137,,,
50685,1675538,1462601927.0,271605853_255,59.945046,30.292977,10332010,255.0,,271605853.0,344,"Биржевой переулок, 4",19,,30.292790000000004,59.945013,Винный бар ТонетЪ,137,,,
50686,1675539,1454792844.0,1218899_8508,59.945046,30.292977,10332010,8508.0,? [id919722|Марина Цуркан],1218899.0,344,"Биржевой переулок, 4",19,,30.292790000000004,59.945013,Винный бар ТонетЪ,137,,,
50687,1675540,1440541117.0,6128485_4680,59.945046,30.292977,10332010,4680.0,В гостях у Саши в Tonet wine bar [id1405226|Александр Матющенко],6128485.0,344,"Биржевой переулок, 4",19,,30.292790000000004,59.945013,Винный бар ТонетЪ,137,,,
50688,1675541,1440356291.0,385079_10194,59.945046,30.292977,10332010,10194.0,#ДРЧерепанова #опятьдвадцатьшесть #тонет,385079.0,344,"Биржевой переулок, 4",19,,30.292790000000004,59.945013,Винный бар ТонетЪ,137,,,
50689,1675542,1440182022.0,329362_446,59.945046,30.292977,10332010,446.0,,329362.0,344,"Биржевой переулок, 4",19,,30.292790000000004,59.945013,Винный бар ТонетЪ,137,,,
50690,1675543,1440181452.0,434845_1256,59.945046,30.292977,10332010,1256.0,,434845.0,344,"Биржевой переулок, 4",19,,30.292790000000004,59.945013,Винный бар ТонетЪ,137,,,
50692,1675545,1435343108.0,4812954_155,59.945046,30.292977,10332010,155.0,,4812954.0,344,"Биржевой переулок, 4",19,,30.292790000000004,59.945013,Винный бар ТонетЪ,137,,,
50695,1675864,1449864208.0,342696_747,59.9453,30.292919,9467799,747.0,,342696.0,345,Биржевой переулок 1,12,,30.292952000000003,59.945328,Tonet,137,,,
50696,1675865,1442697099.0,1585928_415,59.9453,30.292919,9467799,415.0,,1585928.0,345,Биржевой переулок 1,12,,30.292952000000003,59.945328,Tonet,137,,,
50701,1675870,1426592789.0,1606859_4841,59.9453,30.292919,9467799,4841.0,"Иногда, будучи в Питере, нет-нет, да и окажешься каким-нибудь приятнейшим образом в каком-нибудь исключительном месте, вот к примеру в этом (вы слышите как дивно я говорю? и, кажется, я нашла достойное применение дореволюционной мебели, томящейся на задворках)",1606859.0,345,Биржевой переулок 1,12,,30.292952000000003,59.945328,Tonet,137,,,
50702,1675871,1414089430.0,1467976_4517,59.9453,30.292919,9467799,4517.0,Продолжение#супервечер,1467976.0,345,Биржевой переулок 1,12,,30.292952000000003,59.945328,Tonet,137,,,
50703,1675872,1410630096.0,154922026_1404,59.9453,30.292919,9467799,1404.0,Слет красных помад #моянастя #siallow,154922026.0,345,Биржевой переулок 1,12,,30.292952000000003,59.945328,Tonet,137,,,
50704,1675873,1410084259.0,3050174_2146,59.9453,30.292919,9467799,2146.0,Электрик 80 lvl - монтаж автоматов в виртуальный щиток :),3050174.0,345,Биржевой переулок 1,12,,30.292952000000003,59.945328,Tonet,137,,,
50705,1676594,1455379695.0,273312595_57,59.945032999999995,30.293728,4549,57.0,,273312595.0,347,Биржевой пер. 2К4,19,,30.2935,59.944508,Sevilla,137,4e3c2a788877b00cfc359b0a,"{'tipCount': 34, 'usersCount': 995, 'checkinsCount': 1660}",Food
50706,1676595,1444975684.0,76269931_5611,59.945032999999995,30.293728,4549,5611.0,Вторые сутки почти без сна ?,76269931.0,347,Биржевой пер. 2К4,19,,30.2935,59.944508,Sevilla,137,4e3c2a788877b00cfc359b0a,"{'tipCount': 34, 'usersCount': 995, 'checkinsCount': 1660}",Food
50708,1676597,1396561284.0,11863283_3598,59.945032999999995,30.293728,4549,3598.0,,11863283.0,347,Биржевой пер. 2К4,19,,30.2935,59.944508,Sevilla,137,4e3c2a788877b00cfc359b0a,"{'tipCount': 34, 'usersCount': 995, 'checkinsCount': 1660}",Food
50709,1676598,1396428820.0,458329_1487,59.945032999999995,30.293728,4549,1487.0,[id93073125|Valeria Koroleva],458329.0,347,Биржевой пер. 2К4,19,,30.2935,59.944508,Sevilla,137,4e3c2a788877b00cfc359b0a,"{'tipCount': 34, 'usersCount': 995, 'checkinsCount': 1660}",Food
50710,1676599,1381993173.0,30481519_1203,59.945032999999995,30.293728,4549,1203.0,,30481519.0,347,Биржевой пер. 2К4,19,,30.2935,59.944508,Sevilla,137,4e3c2a788877b00cfc359b0a,"{'tipCount': 34, 'usersCount': 995, 'checkinsCount': 1660}",Food
50711,1676600,1372943220.0,16914070_15786,59.945032999999995,30.293728,4549,15786.0,,16914070.0,347,Биржевой пер. 2К4,19,,30.2935,59.944508,Sevilla,137,4e3c2a788877b00cfc359b0a,"{'tipCount': 34, 'usersCount': 995, 'checkinsCount': 1660}",Food
50712,1676601,1370240440.0,576840_936,59.945032999999995,30.293728,4549,936.0,,576840.0,347,Биржевой пер. 2К4,19,,30.2935,59.944508,Sevilla,137,4e3c2a788877b00cfc359b0a,"{'tipCount': 34, 'usersCount': 995, 'checkinsCount': 1660}",Food
50713,1676602,1350510073.0,1045158_2001,59.945032999999995,30.293728,4549,2001.0,,1045158.0,347,Биржевой пер. 2К4,19,,30.2935,59.944508,Sevilla,137,4e3c2a788877b00cfc359b0a,"{'tipCount': 34, 'usersCount': 995, 'checkinsCount': 1660}",Food
50714,1676603,1344756284.0,61462260_2565,59.945032999999995,30.293728,4549,2565.0,Sokos Hotel,61462260.0,347,Биржевой пер. 2К4,19,,30.2935,59.944508,Sevilla,137,4e3c2a788877b00cfc359b0a,"{'tipCount': 34, 'usersCount': 995, 'checkinsCount': 1660}",Food
50715,1676604,1340275408.0,53248770_1667,59.945032999999995,30.293728,4549,1667.0,,53248770.0,347,Биржевой пер. 2К4,19,,30.2935,59.944508,Sevilla,137,4e3c2a788877b00cfc359b0a,"{'tipCount': 34, 'usersCount': 995, 'checkinsCount': 1660}",Food
50716,1676605,1336482004.0,215558_6568,59.945032999999995,30.293728,4549,6568.0,И снова жру)),215558.0,347,Биржевой пер. 2К4,19,,30.2935,59.944508,Sevilla,137,4e3c2a788877b00cfc359b0a,"{'tipCount': 34, 'usersCount': 995, 'checkinsCount': 1660}",Food
50717,1676606,1334838882.0,165235_4169,59.945032999999995,30.293728,4549,4169.0,,165235.0,347,Биржевой пер. 2К4,19,,30.2935,59.944508,Sevilla,137,4e3c2a788877b00cfc359b0a,"{'tipCount': 34, 'usersCount': 995, 'checkinsCount': 1660}",Food
50718,1676607,1325405229.0,11037788_671,59.945032999999995,30.293728,4549,671.0,,11037788.0,347,Биржевой пер. 2К4,19,,30.2935,59.944508,Sevilla,137,4e3c2a788877b00cfc359b0a,"{'tipCount': 34, 'usersCount': 995, 'checkinsCount': 1660}",Food
50719,1676608,1324122925.0,8771736_1821,59.945032999999995,30.293728,4549,1821.0,,8771736.0,347,Биржевой пер. 2К4,19,,30.2935,59.944508,Sevilla,137,4e3c2a788877b00cfc359b0a,"{'tipCount': 34, 'usersCount': 995, 'checkinsCount': 1660}",Food
50720,1676609,1310914347.0,10522384_3800,59.945032999999995,30.293728,4549,3800.0,Симпатичная кухня и приятное обслуживание!,10522384.0,347,Биржевой пер. 2К4,19,,30.2935,59.944508,Sevilla,137,4e3c2a788877b00cfc359b0a,"{'tipCount': 34, 'usersCount': 995, 'checkinsCount': 1660}",Food
50721,1676610,1309187651.0,1288619_609,59.945032999999995,30.293728,4549,609.0,,1288619.0,347,Биржевой пер. 2К4,19,,30.2935,59.944508,Sevilla,137,4e3c2a788877b00cfc359b0a,"{'tipCount': 34, 'usersCount': 995, 'checkinsCount': 1660}",Food
50722,1676611,1281196603.0,13580979_574,59.945032999999995,30.293728,4549,574.0,,13580979.0,347,Биржевой пер. 2К4,19,,30.2935,59.944508,Sevilla,137,4e3c2a788877b00cfc359b0a,"{'tipCount': 34, 'usersCount': 995, 'checkinsCount': 1660}",Food
50723,1678970,1518627538.0,2997770_6707,59.949542,30.294155,4218931,6707.0,Happy St. Valentine day!,2997770.0,358,"Пр. Добролюбова, 16, БЦ «Арена-Холл», 7 этаж., Ресторан Макаронники",233,20433138.0,30.294183,59.949537,Макаронники — ресторан на крыше в Петербурге,137,,,
50724,1678971,1516400530.0,8095052_2281,59.949542,30.294155,4218931,2281.0,"Во истину сказочный вечер!!                 Позитивная компания,?уютная обстановка?,крыша с потрясающим видом ?( стадион Петровский,Юбилейный, Князь-Владимирский собор )???                 вкусная итальянская кухня ???и много смеха и улыбок за этот вечер???   Спасибо Ирочке за такой чудесный вечер ?",8095052.0,358,"Пр. Добролюбова, 16, БЦ «Арена-Холл», 7 этаж., Ресторан Макаронники",233,20433138.0,30.294183,59.949537,Макаронники — ресторан на крыше в Петербурге,137,,,
50725,1678972,1514122700.0,44885964_8628,59.949542,30.294155,4218931,8628.0,"Мы на Крыше, как Карлсоны!!!;)))",44885964.0,358,"Пр. Добролюбова, 16, БЦ «Арена-Холл», 7 этаж., Ресторан Макаронники",233,20433138.0,30.294183,59.949537,Макаронники — ресторан на крыше в Петербурге,137,,,
50726,1678973,1513880237.0,1748676_15650,59.949542,30.294155,4218931,15650.0,Какой чудесный вечер?,1748676.0,358,"Пр. Добролюбова, 16, БЦ «Арена-Холл», 7 этаж., Ресторан Макаронники",233,20433138.0,30.294183,59.949537,Макаронники — ресторан на крыше в Петербурге,137,,,
50727,1678974,1513502730.0,582577_9435,59.949542,30.294155,4218931,9435.0,"День, когда я сказала ?ДА??",582577.0,358,"Пр. Добролюбова, 16, БЦ «Арена-Холл», 7 этаж., Ресторан Макаронники",233,20433138.0,30.294183,59.949537,Макаронники — ресторан на крыше в Петербурге,137,,,
50728,1678975,1512734649.0,14640771_949,59.949542,30.294155,4218931,949.0,???Отмечаем победу Динамо ??Вчера ???,14640771.0,358,"Пр. Добролюбова, 16, БЦ «Арена-Холл», 7 этаж., Ресторан Макаронники",233,20433138.0,30.294183,59.949537,Макаронники — ресторан на крыше в Петербурге,137,,,
